GeneID,Symbol,Description,GeneType,EnsemblGeneID,Length
644815,FAM83G,family with sequence similarity 83 member G,protein-coding,ENSG00000188522,5348
10750,GRAP,GRB2 related adaptor protein,protein-coding,ENSG00000154016,1988
112268188,LOC112268188,replaced by ID 10750,,,181
26851,SNORD3B-1,"small nucleolar RNA, C/D box 3B-1",snoRNA,,217
780852,SNORD3B-2,"small nucleolar RNA, C/D box 3B-2",snoRNA,,217
102724624,LOC102724624,uncharacterized protein ENSP00000382042-like,ncRNA,,734
780854,SNORD3D,"small nucleolar RNA, C/D box 3D",snoRNA,ENSG00000281000,217
400581,GRAPL,GRB2 related adaptor protein like,protein-coding,ENSG00000189152,6535
79999,GRAPL-AS1,GRAPL antisense RNA 1,ncRNA,,1793
780851,SNORD3A,"small nucleolar RNA, C/D box 3A",snoRNA,,217
780853,SNORD3C,"small nucleolar RNA, C/D box 3C",snoRNA,,217
388436,LOC388436,uncharacterized protein ENSP00000382042,ncRNA,,1793
22905,EPN2,epsin 2,protein-coding,ENSG00000072134,4835
100874309,EPN2-IT1,EPN2 intronic transcript 1,ncRNA,,826
100874018,EPN2-AS1,EPN2 antisense RNA 1,ncRNA,ENSG00000235397,1190
27077,B9D1,B9 domain containing 1,protein-coding,ENSG00000108641,6868
100302256,MIR1180,microRNA 1180,ncRNA,ENSG00000221540,69
105371573,LOC105371573,uncharacterized LOC105371573,ncRNA,,2615
5598,MAPK7,mitogen-activated protein kinase 7,protein-coding,ENSG00000166484,3637
4239,MFAP4,microfibril associated protein 4,protein-coding,ENSG00000166482,1929
7732,RNF112,ring finger protein 112,protein-coding,ENSG00000128482,7477
105371574,LOC105371574,uncharacterized LOC105371574,ncRNA,,1982
107984995,LINC02094,long intergenic non-protein coding RNA 2094,ncRNA,,679
112268205,LOC112268205,,,,1657
100189203,TRW-CCA2-1,tRNA-Trp (anticodon CCA) 2-1,tRNA,,72
55244,SLC47A1,solute carrier family 47 member 1,protein-coding,ENSG00000142494,3280
677882,SNORA59B,"small nucleolar RNA, H/ACA box 59B",snoRNA,,152
105371578,LOC105371578,uncharacterized LOC105371578,ncRNA,,1059
224,ALDH3A2,aldehyde dehydrogenase 3 family member A2,protein-coding,ENSG00000072210,4053
146802,SLC47A2,solute carrier family 47 member 2,protein-coding,ENSG00000180638,4772
218,ALDH3A1,aldehyde dehydrogenase 3 family member A1,protein-coding,ENSG00000108602,3974
9706,ULK2,unc-51 like autophagy activating kinase 2,protein-coding,ENSG00000083290,9304
100189277,TRG-CCC3-1,tRNA-Gly (anticodon CCC) 3-1,tRNA,,71
11216,AKAP10,A-kinase anchoring protein 10,protein-coding,ENSG00000108599,4411
92521,SPECC1,sperm antigen with calponin homology and coiled-coil domains 1,protein-coding,ENSG00000128487,11656
100131943,LOC100131943,uncharacterized LOC100131943,ncRNA,,1879
105371579,LOC105371579,,,,2482
348254,CCDC144CP,"coiled-coil domain containing 144C, pseudogene",pseudo,,4204
347716,USP32P3,ubiquitin specific peptidase 32 pseudogene 3,pseudo,,4456
100996259,FAM106B,family with sequence similarity 106 member B,ncRNA,,1499
339256,NOS2P3,nitric oxide synthase 2 pseudogene 3,pseudo,ENSG00000291195,2836
284194,LGALS9B,galectin 9B,protein-coding,ENSG00000170298,1714
644945,KRT16P3,keratin 16 pseudogene 3,pseudo,ENSG00000291196,1956
100996294,LOC100996294,uncharacterized LOC100996294,ncRNA,,2997
105371580,LOC105371580,uncharacterized LOC105371580,ncRNA,,1859
256223,CDRT15L2,CMT1A duplicated region transcript 15 like 2,protein-coding,ENSG00000214819,1048
105371582,LINC02088,long intergenic non-protein coding RNA 2088,ncRNA,ENSG00000227685,571
105371583,LOC105371583,uncharacterized LOC105371583,ncRNA,,703
100287072,LOC100287072,ribosomal protein S6 kinase B1 pseudogene,pseudo,,2123
339184,CCDC144NL,CCDC144A N-terminal pseudogene,pseudo,ENSG00000291074,2829
440416,CCDC144NL-AS1,CCDC144NL antisense RNA 1,ncRNA,ENSG00000233098,4857
339260,LOC339260,uncharacterized LOC339260,ncRNA,ENSG00000233098,2831
23326,USP22,ubiquitin specific peptidase 22,protein-coding,ENSG00000124422,5278
101060544,LINC01563,long intergenic non-protein coding RNA 1563,ncRNA,ENSG00000236819,872
25979,DHRS7B,dehydrogenase/reductase 7B,protein-coding,ENSG00000109016,3072
8834,TMEM11,transmembrane protein 11,protein-coding,ENSG00000178307,1688
107984969,TMEM11-DT,TMEM11 divergent transcript,ncRNA,,1878
256302,NATD1,N-acetyltransferase domain containing 1,protein-coding,ENSG00000274180,4931
5606,MAP2K3,mitogen-activated protein kinase kinase 3,protein-coding,ENSG00000034152,2796
3768,KCNJ12,potassium inwardly rectifying channel subfamily J member 12,protein-coding,ENSG00000184185,5884
105371589,LOC105371589,uncharacterized LOC105371589,ncRNA,,10084
339263,LINC02693,long intergenic non-protein coding RNA 2693,ncRNA,ENSG00000212719,7912
101930665,LOC101930665,uncharacterized LOC101930665,ncRNA,,3706
100134444,KCNJ18,potassium inwardly rectifying channel subfamily J member 18,protein-coding,ENSG00000260458,4013
23666,UBBP4,ubiquitin B pseudogene 4,pseudo,ENSG00000290919,1461
105371595,LINC02002,long intergenic non-protein coding RNA 2002,ncRNA,,1409
105371597,LOC105371597,uncharacterized LOC105371597,ncRNA,,824
284123,FAM27E5,family with sequence similarity E5,ncRNA,ENSG00000178130,609
105377824,LOC105377824,uncharacterized LOC105377824,ncRNA,,462
107987246,LOC107987246,uncharacterized LOC107987246,ncRNA,,1614
105377822,LOC105377822,,,,749
284124,FLJ36000,uncharacterized FLJ36000,ncRNA,ENSG00000276399,3798
100462977,MTRNR2L1,MT-RNR2 like 1 (pseudogene),pseudo,,1555
105371703,LOC105371703,uncharacterized LOC105371703,ncRNA,,766
105371704,LOC105371704,uncharacterized LOC105371704,ncRNA,,557
100616277,MIR4522,microRNA 4522,ncRNA,ENSG00000263583,87
26118,WSB1,WD repeat and SOCS box containing 1,protein-coding,ENSG00000109046,7478
105371705,LOC105371705,uncharacterized LOC105371705,ncRNA,,594
440419,TBC1D3P5,TBC1 domain family member 3 pseudogene 5,pseudo,ENSG00000290422,3083
8844,KSR1,kinase suppressor of ras 1,protein-coding,ENSG00000141068,10973
3965,LGALS9,galectin 9,protein-coding,ENSG00000168961,3215
4843,NOS2,nitric oxide synthase 2,protein-coding,ENSG00000007171,4206
201229,LYRM9,LYR motif containing 9,protein-coding,ENSG00000232859,7204
105371708,LINC01992,long intergenic non-protein coding RNA 1992,ncRNA,ENSG00000260019,2249
105371709,LOC105371709,uncharacterized LOC105371709,ncRNA,,1184
51701,NLK,nemo like kinase,protein-coding,ENSG00000087095,4005
102724517,LOC102724517,uncharacterized LOC102724517,ncRNA,,2094
105371711,LOC105371711,uncharacterized LOC105371711,ncRNA,,504
105371710,LOC105371710,uncharacterized LOC105371710,ncRNA,,192
23615,PYY2,peptide YY 2 (pseudogene),pseudo,ENSG00000290671,1071
105371712,LOC105371712,uncharacterized LOC105371712,ncRNA,,2613
23614,PPY2P,"pancreatic polypeptide 2, pseudogene",pseudo,ENSG00000290672,657
101926984,LOC101926984,leucine-rich repeat-containing protein 37A3,ncRNA,,8835
284085,KRT18P55,keratin 18 pseudogene 55,pseudo,ENSG00000265480,1950
27346,TMEM97,transmembrane protein 97,protein-coding,ENSG00000109084,2622
90410,IFT20,intraflagellar transport 20,protein-coding,ENSG00000109083,1233
7126,TNFAIP1,TNF alpha induced protein 1,protein-coding,ENSG00000109079,3782
26073,POLDIP2,DNA polymerase delta interacting protein 2,protein-coding,ENSG00000004142,3678
147007,TMEM199,transmembrane protein 199,protein-coding,ENSG00000244045,3082
100616388,MIR4723,microRNA 4723,ncRNA,ENSG00000284532,81
645832,SEBOX,SEBOX homeobox,protein-coding,ENSG00000274529,573
7448,VTN,vitronectin,protein-coding,ENSG00000109072,1626
23098,SARM1,sterile alpha and TIR motif containing 1,protein-coding,ENSG00000004139,10277
113235,SLC46A1,solute carrier family 46 member 1,protein-coding,ENSG00000076351,6666
9058,SLC13A2,solute carrier family 13 member 2,protein-coding,ENSG00000007216,3118
8456,FOXN1,forkhead box N1,protein-coding,ENSG00000109101,4659
9094,UNC119,unc-119 lipid binding chaperone,protein-coding,ENSG00000109103,1684
94005,PIGS,phosphatidylinositol glycan anchor biosynthesis class S,protein-coding,ENSG00000087111,2529
230,ALDOC,"aldolase, fructose-bisphosphate C",protein-coding,ENSG00000109107,1737
10615,SPAG5,sperm associated antigen 5,protein-coding,ENSG00000076382,3786
100506436,SPAG5-AS1,SPAG5 antisense RNA 1,ncRNA,,1365
124923,RSKR,ribosomal protein S6 kinase related,protein-coding,ENSG00000167524,3772
9703,BLTP2,bridge-like lipid transfer protein family member 2,protein-coding,ENSG00000007202,7933
6388,SDF2,stromal cell derived factor 2,protein-coding,ENSG00000132581,1543
6830,SUPT6H,"SPT6 homolog, histone chaperone and transcription elongation factor",protein-coding,ENSG00000109111,7262
147011,PROCA1,protein interacting with cyclin A1,protein-coding,ENSG00000167525,2924
83871,RAB34,"RAB34, member RAS oncogene family",protein-coding,ENSG00000109113,2390
6147,RPL23A,ribosomal protein L23a,protein-coding,ENSG00000198242,970
26808,SNORD42B,"small nucleolar RNA, C/D box 42B",snoRNA,ENSG00000238423,67
26773,SNORD4A,"small nucleolar RNA, C/D box 4A",snoRNA,ENSG00000238578,72
26809,SNORD42A,"small nucleolar RNA, C/D box 42A",snoRNA,ENSG00000238649,62
26772,SNORD4B,"small nucleolar RNA, C/D box 4B",snoRNA,ENSG00000238597,74
116238,TLCD1,TLC domain containing 1,protein-coding,ENSG00000160606,2950
284086,NEK8,NIMA related kinase 8,protein-coding,ENSG00000160602,3573
9618,TRAF4,TNF receptor associated factor 4,protein-coding,ENSG00000076604,4970
55731,FAM222B,family with sequence similarity 222 member B,protein-coding,ENSG00000173065,7659
26284,ERAL1,Era like 12S mitochondrial rRNA chaperone 1,protein-coding,ENSG00000132591,1841
574411,MIR451A,microRNA 451a,ncRNA,ENSG00000284565,72
100616273,MIR451B,microRNA 451b,ncRNA,ENSG00000283364,68
406936,MIR144,microRNA 144,ncRNA,ENSG00000283819,86
100616385,MIR4732,microRNA 4732,ncRNA,ENSG00000284085,76
2319,FLOT2,flotillin 2,protein-coding,ENSG00000132589,2964
147015,DHRS13,dehydrogenase/reductase 13,protein-coding,ENSG00000167536,1929
57649,PHF12,PHD finger protein 12,protein-coding,ENSG00000109118,9369
101927018,LOC101927018,uncharacterized LOC101927018,ncRNA,ENSG00000265845,683
105371716,LOC105371716,uncharacterized LOC105371716,ncRNA,,5063
124925,SEZ6,seizure related 6 homolog,protein-coding,ENSG00000063015,4291
51268,PIPOX,pipecolic acid and sarcosine oxidase,protein-coding,ENSG00000179761,2368
399687,MYO18A,myosin XVIIIA,protein-coding,ENSG00000196535,10358
9220,TIAF1,replaced by ID 399687,,,2089
1411,CRYBA1,crystallin beta A1,protein-coding,ENSG00000108255,1103
57532,NUFIP2,nuclear FMR1 interacting protein 2,protein-coding,ENSG00000108256,12539
100616122,MIR4523,microRNA 4523,ncRNA,ENSG00000284162,69
57551,TAOK1,TAO kinase 1,protein-coding,ENSG00000160551,12204
116236,ABHD15,abhydrolase domain containing 15,protein-coding,ENSG00000168792,3492
90313,TP53I13,tumor protein p53 inducible protein 13,protein-coding,ENSG00000167543,2003
28964,GIT1,GIT ArfGAP 1,protein-coding,ENSG00000108262,3952
124930,ANKRD13B,ankyrin repeat domain 13B,protein-coding,ENSG00000198720,4644
84940,CORO6,coronin 6,protein-coding,ENSG00000167549,4474
85464,SSH2,slingshot protein phosphatase 2,protein-coding,ENSG00000141298,13913
107984990,LOC107984990,uncharacterized LOC107984990,ncRNA,,558
374786,EFCAB5,EF-hand calcium binding domain 5,protein-coding,ENSG00000176927,7065
84081,NSRP1,nuclear speckle splicing regulatory protein 1,protein-coding,ENSG00000126653,2546
494335,MIR423,microRNA 423,ncRNA,ENSG00000283935,94
100423003,MIR3184,microRNA 3184,ncRNA,ENSG00000284399,75
6532,SLC6A4,solute carrier family 6 member 4,protein-coding,ENSG00000108576,6335
105371720,LOC105371720,uncharacterized LOC105371720,ncRNA,,494
642,BLMH,bleomycin hydrolase,protein-coding,ENSG00000108578,2307
105371721,LOC105371721,uncharacterized LOC105371721,ncRNA,,144
388364,TMIGD1,transmembrane and immunoglobulin domain containing 1,protein-coding,ENSG00000182271,1249
1362,CPD,carboxypeptidase D,protein-coding,ENSG00000108582,9537
9527,GOSR1,golgi SNAP receptor complex member 1,protein-coding,ENSG00000108587,6528
26083,TBC1D29P,"TBC1 domain family member 29, pseudogene",pseudo,ENSG00000290404,2011
101927093,LOC101927093,uncharacterized LOC101927093,ncRNA,,857
107133515,SMURF2P1-LRRC37BP1,SMURF2P1-LRRC37BP1 readthrough transcribed pseudogene,pseudo,,4597
6459,SH3GL1P2,"SH3 domain containing GRB2 like 1, endophilin A2 pseudogene 2",pseudo,,2506
105371723,LOC105371723,uncharacterized LOC105371723,ncRNA,,2342
440423,SUZ12P1,SUZ12 pseudogene 1,pseudo,,3589
51379,CRLF3,cytokine receptor like factor 3,protein-coding,ENSG00000176390,2941
79915,ATAD5,ATPase family AAA domain containing 5,protein-coding,ENSG00000176208,8012
79736,TEFM,"transcription elongation factor, mitochondrial",protein-coding,ENSG00000172171,2700
55803,ADAP2,ArfGAP with dual PH domains 2,protein-coding,ENSG00000184060,3132
84282,RNF135,ring finger protein 135,protein-coding,ENSG00000181481,3813
503645,DPRXP4,divergent-paired related homeobox pseudogene 4,pseudo,ENSG00000264743,670
107984974,LOC107984974,SMAD specific E3 ubiquitin protein ligase 2 (SMURF2) pseudogene,pseudo,ENSG00000291063,10661
646030,LOC646030,leucine rich repeat containing 37B pseudogene,pseudo,,821
105371722,LOC105371722,uncharacterized LOC105371722,ncRNA,,176
100616266,MIR4733,microRNA 4733,ncRNA,ENSG00000265444,76
4763,NF1,neurofibromin 1,protein-coding,ENSG00000196712,13260
101927057,LOC101927057,uncharacterized LOC101927057,ncRNA,ENSG00000126861,827
4974,OMG,oligodendrocyte myelin glycoprotein,protein-coding,ENSG00000126861,1775
2124,EVI2B,ecotropic viral integration site 2B,protein-coding,ENSG00000185862,2105
2123,EVI2A,ecotropic viral integration site 2A,protein-coding,ENSG00000126860,2883
84440,RAB11FIP4,RAB11 family interacting protein 4,protein-coding,ENSG00000131242,8896
105371725,LOC105371725,uncharacterized LOC105371725,ncRNA,,1249
100616248,MIR4724,microRNA 4724,ncRNA,ENSG00000284424,89
100189245,TRT-CGT4-1,tRNA-Thr (anticodon CGT) 4-1,tRNA,,72
406968,MIR193A,microRNA 193a,ncRNA,ENSG00000207614,88
100616449,MIR4725,microRNA 4725,ncRNA,ENSG00000265976,90
100126356,MIR365B,microRNA 365b,ncRNA,ENSG00000283978,111
55352,COPRS,coordinator of PRMT5 and differentiation stimulator,protein-coding,ENSG00000172301,1073
55813,UTP6,UTP6 small subunit processome component,protein-coding,ENSG00000108651,4391
23512,SUZ12,SUZ12 polycomb repressive complex 2 subunit,protein-coding,ENSG00000178691,4497
114659,LRRC37B,leucine rich repeat containing 37B,protein-coding,ENSG00000185158,3982
6458,SH3GL1P1,"SH3 domain containing GRB2 like 1, endophilin A2 pseudogene 1",pseudo,,2497
107985082,LOC107985082,,,,1099
102724625,LOC102724625,uncharacterized LOC102724625,ncRNA,,2287
105371730,LOC105371730,uncharacterized LOC105371730,ncRNA,ENSG00000214708,1599
55288,RHOT1,ras homolog family member T1,protein-coding,ENSG00000126858,7344
503640,ARGFXP2,arginine-fifty homeobox pseudogene 2,pseudo,,1215
105371731,LOC105371731,uncharacterized LOC105371731,ncRNA,,1588
162494,RHBDL3,rhomboid like 3,protein-coding,ENSG00000141314,7353
105371732,LOC105371732,,,,712
64149,C17orf75,chromosome 17 open reading frame 75,protein-coding,ENSG00000108666,4794
693217,MIR632,microRNA 632,ncRNA,ENSG00000283774,94
7756,ZNF207,zinc finger protein 207,protein-coding,ENSG00000010244,9645
5717,PSMD11,"proteasome 26S subunit, non-ATPase 11",protein-coding,ENSG00000108671,3971
8851,CDK5R1,cyclin dependent kinase 5 regulatory subunit 1,protein-coding,ENSG00000176749,5162
4642,MYO1D,myosin ID,protein-coding,ENSG00000176658,7739
105371734,LOC105371734,uncharacterized LOC105371734,ncRNA,ENSG00000265222,1183
107985012,LOC107985012,uncharacterized LOC107985012,ncRNA,,4023
102724715,MYO1D-DT,MYO1D divergent transcript,ncRNA,,1722
26022,TMEM98,transmembrane protein 98,protein-coding,ENSG00000006042,4533
102724731,LOC102724731,,,,1237
124912,SPACA3,sperm acrosome associated 3,protein-coding,ENSG00000141316,1016
40,ASIC2,acid sensing ion channel subunit 2,protein-coding,ENSG00000108684,4272
105371737,LOC105371737,uncharacterized LOC105371737,ncRNA,,1848
100506677,AA06,uncharacterized LOC100506677,pseudo,ENSG00000265544,632
112268206,LOC112268206,uncharacterized LOC112268206,ncRNA,,911
147004,LOC147004,uncharacterized LOC147004,ncRNA,,11170
107985038,LOC107985038,uncharacterized LOC107985038,ncRNA,,1785
107987247,LOC107987247,uncharacterized LOC107987247,ncRNA,,3513
107985035,LOC107985035,uncharacterized LOC107985035,ncRNA,,4793
107985036,LOC107985036,uncharacterized LOC107985036,ncRNA,,874
107985039,LOC107985039,,,,657
105371735,LOC105371735,uncharacterized LOC105371735,ncRNA,,1082
101927239,LINC01989,long intergenic non-protein coding RNA 1989,ncRNA,ENSG00000261156,1077
6347,CCL2,C-C motif chemokine ligand 2,protein-coding,ENSG00000108691,741
6354,CCL7,C-C motif chemokine ligand 7,protein-coding,ENSG00000108688,810
6356,CCL11,C-C motif chemokine ligand 11,protein-coding,ENSG00000172156,1005
6355,CCL8,C-C motif chemokine ligand 8,protein-coding,ENSG00000108700,862
6357,CCL13,C-C motif chemokine ligand 13,protein-coding,ENSG00000181374,823
6346,CCL1,C-C motif chemokine ligand 1,protein-coding,ENSG00000108702,594
105371738,LOC105371738,uncharacterized LOC105371738,ncRNA,,1779
105371739,LOC105371739,uncharacterized LOC105371739,ncRNA,,2279
400591,TMEM132E-DT,TMEM132E divergent transcript,ncRNA,ENSG00000197322,3997
124842,TMEM132E,transmembrane protein 132E,protein-coding,ENSG00000181291,5806
105371740,LOC105371740,uncharacterized LOC105371740,ncRNA,,799
105371742,LOC105371742,uncharacterized LOC105371742,ncRNA,,5819
105371741,LOC105371741,,,,1991
10693,CCT6B,chaperonin containing TCP1 subunit 6B,protein-coding,ENSG00000132141,2171
91603,ZNF830,zinc finger protein 830,protein-coding,ENSG00000198783,2238
3980,LIG3,DNA ligase 3,protein-coding,ENSG00000005156,9863
117584,RFFL,ring finger and FYVE like domain containing E3 ubiquitin protein ligase,protein-coding,ENSG00000092871,7332
100529207,RAD51L3-RFFL,RAD51L3-RFFL readthrough,ncRNA,,3904
5892,RAD51D,RAD51 paralog D,protein-coding,ENSG00000185379,10154
54752,FNDC8,fibronectin type III domain containing 8,protein-coding,ENSG00000073598,1352
54475,NLE1,notchless homolog 1,protein-coding,ENSG00000073536,5352
146862,UNC45B,unc-45 myosin chaperone B,protein-coding,ENSG00000141161,5703
146861,SLC35G3,solute carrier family 35 member G3,protein-coding,ENSG00000164729,1874
105371932,LOC105371932,uncharacterized LOC105371932,protein-coding,,1171
162394,SLFN5,schlafen family member 5,protein-coding,ENSG00000166750,10555
91607,SLFN11,schlafen family member 11,protein-coding,ENSG00000172716,5494
105371933,LOC105371933,uncharacterized LOC105371933,ncRNA,,1166
55106,SLFN12,schlafen family member 12,protein-coding,ENSG00000172123,5414
146857,SLFN13,schlafen family member 13,protein-coding,ENSG00000154760,11854
